Region,Hour of year,Cumulative contrail warming
Kingston FIR,73.0293,127.4288
Kingston FIR,74.1521,127.4288
Kingston FIR,75.2749,127.4288
Kingston FIR,76.3977,127.4288
Kingston FIR,77.5205,127.4288
Kingston FIR,78.6434,127.4288
Kingston FIR,79.7662,127.4288
Kingston FIR,80.889,127.4288
Kingston FIR,82.0118,127.4288
Kingston FIR,83.1346,127.4288
Kingston FIR,84.269,127.4288
Kingston FIR,85.3918,127.4284
Kingston FIR,86.5146,127.4255
Kingston FIR,87.6375,127.4102
Kingston FIR,88.7603,127.3588
Kingston FIR,89.8831,127.2258
Kingston FIR,91.0059,126.9545
Kingston FIR,92.1287,126.493
Kingston FIR,93.2515,125.7591
Kingston FIR,94.3743,124.6141
Kingston FIR,95.4972,122.8979
Kingston FIR,96.62,120.4
Kingston FIR,97.7428,116.7358
Kingston FIR,98.8656,111.079
Kingston FIR,100.0,100.0
Oceanica Mazatlan FIR,0.0,18.4536
Oceanica Mazatlan FIR,2.0697,165.9675
Oceanica Mazatlan FIR,4.1605,176.4357
Oceanica Mazatlan FIR,6.2302,177.3943
Oceanica Mazatlan FIR,8.321,177.4003
Oceanica Mazatlan FIR,10.4118,177.4003
Oceanica Mazatlan FIR,12.4815,177.4003
Oceanica Mazatlan FIR,14.5723,177.4003
Oceanica Mazatlan FIR,16.6631,177.4003
Oceanica Mazatlan FIR,18.7328,177.4003
Oceanica Mazatlan FIR,20.8237,177.4003
Oceanica Mazatlan FIR,22.9145,177.4003
Oceanica Mazatlan FIR,24.9842,177.4003
Oceanica Mazatlan FIR,27.075,177.4003
Oceanica Mazatlan FIR,29.1658,177.4003
Oceanica Mazatlan FIR,31.2355,177.4003
Oceanica Mazatlan FIR,33.3263,177.4003
Oceanica Mazatlan FIR,35.396,177.4003
Oceanica Mazatlan FIR,37.4868,177.4003
Oceanica Mazatlan FIR,39.5776,177.4003
Oceanica Mazatlan FIR,41.6473,177.4003
Oceanica Mazatlan FIR,43.7381,177.4003
Oceanica Mazatlan FIR,45.8289,177.4003
Oceanica Mazatlan FIR,47.8986,177.4003
Oceanica Mazatlan FIR,49.9894,177.4003
Oceanica Mazatlan FIR,52.0803,177.4003
Oceanica Mazatlan FIR,54.1499,177.4003
Oceanica Mazatlan FIR,56.2408,177.4003
Oceanica Mazatlan FIR,58.3316,177.4003
Oceanica Mazatlan FIR,60.4013,177.4003
Oceanica Mazatlan FIR,62.4921,177.4003
Oceanica Mazatlan FIR,64.5829,177.4003
Oceanica Mazatlan FIR,66.6526,177.4003
Oceanica Mazatlan FIR,68.7434,177.4003
Oceanica Mazatlan FIR,70.8131,177.4003
Oceanica Mazatlan FIR,72.9039,177.4003
Oceanica Mazatlan FIR,74.9947,177.4003
Oceanica Mazatlan FIR,77.0644,177.4003
Oceanica Mazatlan FIR,79.1552,177.4003
Oceanica Mazatlan FIR,81.246,177.4003
Oceanica Mazatlan FIR,83.3157,177.4003
Oceanica Mazatlan FIR,85.4065,177.4003
Oceanica Mazatlan FIR,87.4974,177.4003
Oceanica Mazatlan FIR,89.5671,177.4003
Oceanica Mazatlan FIR,91.6579,177.4003
Oceanica Mazatlan FIR,93.7487,177.4003
Oceanica Mazatlan FIR,95.8184,177.3968
Oceanica Mazatlan FIR,97.9092,175.7596
Oceanica Mazatlan FIR,100.0,100.0
Mexico FIR,0.0,0.4288
Mexico FIR,1.1228,20.9189
Mexico FIR,2.2456,32.7174
Mexico FIR,3.3684,41.603
Mexico FIR,4.4913,48.9142
Mexico FIR,5.6141,55.1374
Mexico FIR,6.7369,60.5911
Mexico FIR,7.8597,65.396
Mexico FIR,8.9825,69.7184
Mexico FIR,10.1053,73.6103
Mexico FIR,11.2282,77.1379
Mexico FIR,12.351,80.3787
Mexico FIR,13.4738,83.3613
Mexico FIR,14.5966,86.136
Mexico FIR,15.7194,88.7194
Mexico FIR,16.8538,91.1481
Mexico FIR,17.9766,93.3895
Mexico FIR,19.0994,95.4714
Mexico FIR,20.2222,97.412
Mexico FIR,21.3451,99.2364
Mexico FIR,22.4679,100.9138
Mexico FIR,23.5907,102.4806
Mexico FIR,24.7135,103.9465
Mexico FIR,25.8363,105.3164
Mexico FIR,26.9591,106.5898
Mexico FIR,28.082,107.7778
Mexico FIR,29.2048,108.8936
Mexico FIR,30.3276,109.9457
Mexico FIR,31.4504,110.9235
Mexico FIR,32.5732,111.8397
Mexico FIR,33.7076,112.7095
Mexico FIR,34.8304,113.5169
Mexico FIR,35.9532,114.2767
Mexico FIR,37.0761,114.9886
Mexico FIR,38.1989,115.6532
Mexico FIR,39.3217,116.2672
Mexico FIR,40.4445,116.8352
Mexico FIR,41.5673,117.3556
Mexico FIR,42.6901,117.8308
Mexico FIR,43.8129,118.2615
Mexico FIR,44.9358,118.6545
Mexico FIR,46.0586,119.0144
Mexico FIR,47.1814,119.3381
Mexico FIR,48.3042,119.6319
Mexico FIR,49.427,119.8998
Mexico FIR,50.5614,120.1412
Mexico FIR,51.6842,120.3492
Mexico FIR,52.807,120.529
Mexico FIR,53.9299,120.6867
Mexico FIR,55.0527,120.8235
Mexico FIR,56.1755,120.9435
Mexico FIR,57.2983,121.0419
Mexico FIR,58.4211,121.1231
Mexico FIR,59.5439,121.1898
Mexico FIR,60.6667,121.2397
Mexico FIR,61.7896,121.2749
Mexico FIR,62.9124,121.2989
Mexico FIR,64.0352,121.3138
Mexico FIR,65.158,121.3211
Mexico FIR,66.2808,121.3237
Mexico FIR,67.4152,121.3239
Mexico FIR,68.538,121.3239
Mexico FIR,69.6608,121.3239
Mexico FIR,70.7837,121.3239
Mexico FIR,71.9065,121.3239
Mexico FIR,73.0293,121.3225
Mexico FIR,74.1521,121.3156
Mexico FIR,75.2749,121.2953
Mexico FIR,76.3977,121.2575
Mexico FIR,77.5205,121.1986
Mexico FIR,78.6434,121.1165
Mexico FIR,79.7662,121.0046
Mexico FIR,80.889,120.8554
Mexico FIR,82.0118,120.6596
Mexico FIR,83.1346,120.4211
Mexico FIR,84.269,120.1324
Mexico FIR,85.3918,119.7791
Mexico FIR,86.5146,119.3653
Mexico FIR,87.6375,118.8862
Mexico FIR,88.7603,118.3273
Mexico FIR,89.8831,117.684
Mexico FIR,91.0059,116.931
Mexico FIR,92.1287,116.0471
Mexico FIR,93.2515,115.0125
Mexico FIR,94.3743,113.7986
Mexico FIR,95.4972,112.3577
Mexico FIR,96.62,110.5858
Mexico FIR,97.7428,108.3568
Mexico FIR,98.8656,105.2827
Mexico FIR,100.0,100.0
Panama FIR,0.0,0.5436
Panama FIR,1.1228,21.2345
Panama FIR,2.2456,34.6034
Panama FIR,3.3684,45.0512
Panama FIR,4.4913,54.0031
Panama FIR,5.6141,61.928
Panama FIR,6.7369,68.9198
Panama FIR,7.8597,75.2354
Panama FIR,8.9825,80.9555
Panama FIR,10.1053,86.1503
Panama FIR,11.2282,90.932
Panama FIR,12.351,95.3297
Panama FIR,13.4738,99.4397
Panama FIR,14.5966,103.2206
Panama FIR,15.7194,106.6533
Panama FIR,16.8538,109.8515
Panama FIR,17.9766,112.7335
Panama FIR,19.0994,115.3645
Panama FIR,20.2222,117.7962
Panama FIR,21.3451,120.0403
Panama FIR,22.4679,122.0698
Panama FIR,23.5907,123.9026
Panama FIR,24.7135,125.5814
Panama FIR,25.8363,127.1185
Panama FIR,26.9591,128.5041
Panama FIR,28.082,129.742
Panama FIR,29.2048,130.8651
Panama FIR,30.3276,131.875
Panama FIR,31.4504,132.7604
Panama FIR,32.5732,133.5347
Panama FIR,33.7076,134.2138
Panama FIR,34.8304,134.7667
Panama FIR,35.9532,135.235
Panama FIR,37.0761,135.6288
Panama FIR,38.1989,135.9545
Panama FIR,39.3217,136.2187
Panama FIR,40.4445,136.4146
Panama FIR,41.5673,136.5612
Panama FIR,42.6901,136.6674
Panama FIR,43.8129,136.7353
Panama FIR,44.9358,136.7736
Panama FIR,46.0586,136.7893
Panama FIR,47.1814,136.7929
Panama FIR,48.3042,136.793
Panama FIR,49.427,136.793
Panama FIR,50.5614,136.793
Panama FIR,51.6842,136.793
Panama FIR,52.807,136.793
Panama FIR,53.9299,136.793
Panama FIR,55.0527,136.793
Panama FIR,56.1755,136.793
Panama FIR,57.2983,136.793
Panama FIR,58.4211,136.793
Panama FIR,59.5439,136.793
Panama FIR,60.6667,136.793
Panama FIR,61.7896,136.793
Panama FIR,62.9124,136.793
Panama FIR,64.0352,136.793
Panama FIR,65.158,136.793
Panama FIR,66.2808,136.793
Panama FIR,67.4152,136.793
Panama FIR,68.538,136.793
Panama FIR,69.6608,136.793
Panama FIR,70.7837,136.793
Panama FIR,71.9065,136.793
Panama FIR,73.0293,136.793
Panama FIR,74.1521,136.793
Panama FIR,75.2749,136.793
Panama FIR,76.3977,136.7922
Panama FIR,77.5205,136.781
Panama FIR,78.6434,136.7454
Panama FIR,79.7662,136.6721
Panama FIR,80.889,136.5468
Panama FIR,82.0118,136.3519
Panama FIR,83.1346,136.0682
Panama FIR,84.269,135.6728
Panama FIR,85.3918,135.1646
Panama FIR,86.5146,134.514
Panama FIR,87.6375,133.7041
Panama FIR,88.7603,132.7232
Panama FIR,89.8831,131.5451
Panama FIR,91.0059,130.1416
Panama FIR,92.1287,128.4995
Panama FIR,93.2515,126.5526
Panama FIR,94.3743,124.2649
Panama FIR,95.4972,121.5246
Panama FIR,96.62,118.1985
Panama FIR,97.7428,114.012
Panama FIR,98.8656,108.7239
Panama FIR,100.0,100.0
Port-Au-Prince FIR,0.0,3.2829
Port-Au-Prince FIR,1.1821,76.7309
Port-Au-Prince FIR,2.3763,103.142
Port-Au-Prince FIR,3.5706,117.9459
Port-Au-Prince FIR,4.7526,125.8122
Port-Au-Prince FIR,5.9469,130.2024
Port-Au-Prince FIR,7.1411,132.6189
Port-Au-Prince FIR,8.3232,133.7639
Port-Au-Prince FIR,9.5174,134.1332
Port-Au-Prince FIR,10.7117,134.1785
Port-Au-Prince FIR,11.8937,134.1787
Port-Au-Prince FIR,13.088,134.1787
Port-Au-Prince FIR,14.2822,134.1787
Port-Au-Prince FIR,15.4643,134.1787
Port-Au-Prince FIR,16.6585,134.1787
Port-Au-Prince FIR,17.8528,134.1787
Port-Au-Prince FIR,19.047,134.1787
Port-Au-Prince FIR,20.2291,134.1787
Port-Au-Prince FIR,21.4233,134.1787
Port-Au-Prince FIR,22.6176,134.1787
Port-Au-Prince FIR,23.7997,134.1787
Port-Au-Prince FIR,24.9939,134.1787
Port-Au-Prince FIR,26.1882,134.1787
Port-Au-Prince FIR,27.3702,134.1787
Port-Au-Prince FIR,28.5645,134.1787
Port-Au-Prince FIR,29.7587,134.1787
Port-Au-Prince FIR,30.9408,134.1787
Port-Au-Prince FIR,32.135,134.1787
Port-Au-Prince FIR,33.3293,134.1787
Port-Au-Prince FIR,34.5235,134.1787
Port-Au-Prince FIR,35.7056,134.1787
Port-Au-Prince FIR,36.8998,134.1787
Port-Au-Prince FIR,38.0941,134.1787
Port-Au-Prince FIR,39.2761,134.1787
Port-Au-Prince FIR,40.4704,134.1787
Port-Au-Prince FIR,41.6646,134.1787
Port-Au-Prince FIR,42.8467,134.1787
Port-Au-Prince FIR,44.0409,134.1787
Port-Au-Prince FIR,45.2352,134.1787
Port-Au-Prince FIR,46.4173,134.1787
Port-Au-Prince FIR,47.6115,134.1787
Port-Au-Prince FIR,48.8058,134.1787
Port-Au-Prince FIR,50.0,134.1787
Port-Au-Prince FIR,51.1821,134.1787
Port-Au-Prince FIR,52.3763,134.1787
Port-Au-Prince FIR,53.5706,134.1787
Port-Au-Prince FIR,54.7526,134.1787
Port-Au-Prince FIR,55.9469,134.1787
Port-Au-Prince FIR,57.1411,134.1787
Port-Au-Prince FIR,58.3232,134.1787
Port-Au-Prince FIR,59.5174,134.1787
Port-Au-Prince FIR,60.7117,134.1787
Port-Au-Prince FIR,61.8937,134.1787
Port-Au-Prince FIR,63.088,134.1787
Port-Au-Prince FIR,64.2822,134.1787
Port-Au-Prince FIR,65.4643,134.1787
Port-Au-Prince FIR,66.6585,134.1787
Port-Au-Prince FIR,67.8528,134.1787
Port-Au-Prince FIR,69.047,134.1787
Port-Au-Prince FIR,70.2291,134.1787
Port-Au-Prince FIR,71.4233,134.1787
Port-Au-Prince FIR,72.6176,134.1787
Port-Au-Prince FIR,73.7997,134.1787
Port-Au-Prince FIR,74.9939,134.1787
Port-Au-Prince FIR,76.1882,134.1787
Port-Au-Prince FIR,77.3702,134.1787
Port-Au-Prince FIR,78.5645,134.1787
Port-Au-Prince FIR,79.7587,134.1787
Port-Au-Prince FIR,80.9408,134.1787
Port-Au-Prince FIR,82.135,134.1787
Port-Au-Prince FIR,83.3293,134.1787
Port-Au-Prince FIR,84.5235,134.1787
Port-Au-Prince FIR,85.7056,134.1787
Port-Au-Prince FIR,86.8998,134.1787
Port-Au-Prince FIR,88.0941,134.1787
Port-Au-Prince FIR,89.2761,134.1787
Port-Au-Prince FIR,90.4704,134.1787
Port-Au-Prince FIR,91.6646,134.1787
Port-Au-Prince FIR,92.8467,134.1787
Port-Au-Prince FIR,94.0409,134.1787
Port-Au-Prince FIR,95.2352,134.1641
Port-Au-Prince FIR,96.4173,133.9125
Port-Au-Prince FIR,97.6115,132.4572
Port-Au-Prince FIR,98.8058,126.6082
Port-Au-Prince FIR,100.0,100.0
Habana FIR/UIR,0.0,1.1369
Habana FIR/UIR,1.1228,35.0143
Habana FIR/UIR,2.2456,50.5906
Habana FIR/UIR,3.3684,62.1041
Habana FIR/UIR,4.4913,71.7101
Habana FIR/UIR,5.6141,79.5957
Habana FIR/UIR,6.7369,86.3654
Habana FIR/UIR,7.8597,92.0768
Habana FIR/UIR,8.9825,96.8113
Habana FIR/UIR,10.1053,100.8858
Habana FIR/UIR,11.2282,104.4109
Habana FIR/UIR,12.351,107.4103
Habana FIR/UIR,13.4738,109.9845
Habana FIR/UIR,14.5966,112.2133
Habana FIR/UIR,15.7194,114.1377
Habana FIR/UIR,16.8538,115.8302
Habana FIR/UIR,17.9766,117.2781
Habana FIR/UIR,19.0994,118.5222
Habana FIR/UIR,20.2222,119.5941
Habana FIR/UIR,21.3451,120.47
Habana FIR/UIR,22.4679,121.1944
Habana FIR/UIR,23.5907,121.7858
Habana FIR/UIR,24.7135,122.2646
Habana FIR/UIR,25.8363,122.6386
Habana FIR/UIR,26.9591,122.927
Habana FIR/UIR,28.082,123.1473
Habana FIR/UIR,29.2048,123.3097
Habana FIR/UIR,30.3276,123.4207
Habana FIR/UIR,31.4504,123.4921
Habana FIR/UIR,32.5732,123.5337
Habana FIR/UIR,33.7076,123.5528
Habana FIR/UIR,34.8304,123.559
Habana FIR/UIR,35.9532,123.5599
Habana FIR/UIR,37.0761,123.5599
Habana FIR/UIR,38.1989,123.5599
Habana FIR/UIR,39.3217,123.5599
Habana FIR/UIR,40.4445,123.5599
Habana FIR/UIR,41.5673,123.5599
Habana FIR/UIR,42.6901,123.5599
Habana FIR/UIR,43.8129,123.5599
Habana FIR/UIR,44.9358,123.5599
Habana FIR/UIR,46.0586,123.5599
Habana FIR/UIR,47.1814,123.5599
Habana FIR/UIR,48.3042,123.5599
Habana FIR/UIR,49.427,123.5599
Habana FIR/UIR,50.5614,123.5599
Habana FIR/UIR,51.6842,123.5599
Habana FIR/UIR,52.807,123.5599
Habana FIR/UIR,53.9299,123.5599
Habana FIR/UIR,55.0527,123.5599
Habana FIR/UIR,56.1755,123.5599
Habana FIR/UIR,57.2983,123.5599
Habana FIR/UIR,58.4211,123.5599
Habana FIR/UIR,59.5439,123.5599
Habana FIR/UIR,60.6667,123.5599
Habana FIR/UIR,61.7896,123.5599
Habana FIR/UIR,62.9124,123.5599
Habana FIR/UIR,64.0352,123.5599
Habana FIR/UIR,65.158,123.5599
Habana FIR/UIR,66.2808,123.5599
Habana FIR/UIR,67.4152,123.5599
Habana FIR/UIR,68.538,123.5599
Habana FIR/UIR,69.6608,123.5599
Habana FIR/UIR,70.7837,123.5599
Habana FIR/UIR,71.9065,123.5599
Habana FIR/UIR,73.0293,123.5599
Habana FIR/UIR,74.1521,123.5599
Habana FIR/UIR,75.2749,123.5599
Habana FIR/UIR,76.3977,123.5599
Habana FIR/UIR,77.5205,123.5599
Habana FIR/UIR,78.6434,123.5599
Habana FIR/UIR,79.7662,123.5599
Habana FIR/UIR,80.889,123.5599
Habana FIR/UIR,82.0118,123.5599
Habana FIR/UIR,83.1346,123.5599
Habana FIR/UIR,84.269,123.5581
Habana FIR/UIR,85.3918,123.5485
Habana FIR/UIR,86.5146,123.5178
Habana FIR/UIR,87.6375,123.4419
Habana FIR/UIR,88.7603,123.298
Habana FIR/UIR,89.8831,123.0525
Habana FIR/UIR,91.0059,122.6995
Habana FIR/UIR,92.1287,122.1665
Habana FIR/UIR,93.2515,121.3979
Habana FIR/UIR,94.3743,120.3397
Habana FIR/UIR,95.4972,118.9444
Habana FIR/UIR,96.62,117.0485
Habana FIR/UIR,97.7428,114.2986
Habana FIR/UIR,98.8656,109.8563
Habana FIR/UIR,100.0,100.0
Nadi FIR,0.0,0.3823
Nadi FIR,1.1228,18.8839
Nadi FIR,2.2456,30.783
Nadi FIR,3.3684,40.3138
Nadi FIR,4.4913,48.3216
Nadi FIR,5.6141,55.381
Nadi FIR,6.7369,61.6075
Nadi FIR,7.8597,67.1499
Nadi FIR,8.9825,72.0577
Nadi FIR,10.1053,76.432
Nadi FIR,11.2282,80.4334
Nadi FIR,12.351,84.0494
Nadi FIR,13.4738,87.3201
Nadi FIR,14.5966,90.2725
Nadi FIR,15.7194,92.976
Nadi FIR,16.8538,95.4265
Nadi FIR,17.9766,97.6268
Nadi FIR,19.0994,99.6321
Nadi FIR,20.2222,101.4588
Nadi FIR,21.3451,103.1223
Nadi FIR,22.4679,104.641
Nadi FIR,23.5907,106.0205
Nadi FIR,24.7135,107.2567
Nadi FIR,25.8363,108.3404
Nadi FIR,26.9591,109.3038
Nadi FIR,28.082,110.1483
Nadi FIR,29.2048,110.8969
Nadi FIR,30.3276,111.5619
Nadi FIR,31.4504,112.1452
Nadi FIR,32.5732,112.6457
Nadi FIR,33.7076,113.0781
Nadi FIR,34.8304,113.4449
Nadi FIR,35.9532,113.7642
Nadi FIR,37.0761,114.0347
Nadi FIR,38.1989,114.2648
Nadi FIR,39.3217,114.456
Nadi FIR,40.4445,114.615
Nadi FIR,41.5673,114.7433
Nadi FIR,42.6901,114.8453
Nadi FIR,43.8129,114.9277
Nadi FIR,44.9358,114.9943
Nadi FIR,46.0586,115.0472
Nadi FIR,47.1814,115.0884
Nadi FIR,48.3042,115.1186
Nadi FIR,49.427,115.1411
Nadi FIR,50.5614,115.1572
Nadi FIR,51.6842,115.168
Nadi FIR,52.807,115.1742
Nadi FIR,53.9299,115.1773
Nadi FIR,55.0527,115.1781
Nadi FIR,56.1755,115.1781
Nadi FIR,57.2983,115.1781
Nadi FIR,58.4211,115.1781
Nadi FIR,59.5439,115.1781
Nadi FIR,60.6667,115.1781
Nadi FIR,61.7896,115.1781
Nadi FIR,62.9124,115.1781
Nadi FIR,64.0352,115.1781
Nadi FIR,65.158,115.1781
Nadi FIR,66.2808,115.1781
Nadi FIR,67.4152,115.1781
Nadi FIR,68.538,115.1781
Nadi FIR,69.6608,115.1781
Nadi FIR,70.7837,115.1781
Nadi FIR,71.9065,115.1781
Nadi FIR,73.0293,115.1781
Nadi FIR,74.1521,115.1781
Nadi FIR,75.2749,115.1781
Nadi FIR,76.3977,115.1781
Nadi FIR,77.5205,115.1781
Nadi FIR,78.6434,115.1781
Nadi FIR,79.7662,115.1781
Nadi FIR,80.889,115.178
Nadi FIR,82.0118,115.1765
Nadi FIR,83.1346,115.17
Nadi FIR,84.269,115.1526
Nadi FIR,85.3918,115.1184
Nadi FIR,86.5146,115.0599
Nadi FIR,87.6375,114.9685
Nadi FIR,88.7603,114.8336
Nadi FIR,89.8831,114.6378
Nadi FIR,91.0059,114.3493
Nadi FIR,92.1287,113.945
Nadi FIR,93.2515,113.3901
Nadi FIR,94.3743,112.6577
Nadi FIR,95.4972,111.6593
Nadi FIR,96.62,110.3436
Nadi FIR,97.7428,108.5642
Nadi FIR,98.8656,105.8283
Nadi FIR,100.0,100.0
Tahiti Oceanic FIR,0.0,1.9947
Tahiti Oceanic FIR,1.1334,51.3255
Tahiti Oceanic FIR,2.2669,72.1653
Tahiti Oceanic FIR,3.4003,84.8302
Tahiti Oceanic FIR,4.5455,92.7923
Tahiti Oceanic FIR,5.6789,97.6463
Tahiti Oceanic FIR,6.8123,100.873
Tahiti Oceanic FIR,7.9458,102.8912
Tahiti Oceanic FIR,9.0909,104.1885
Tahiti Oceanic FIR,10.2244,105.04
Tahiti Oceanic FIR,11.3578,105.6301
Tahiti Oceanic FIR,12.4912,106.0404
Tahiti Oceanic FIR,13.6364,106.3183
Tahiti Oceanic FIR,14.7698,106.4826
Tahiti Oceanic FIR,15.9032,106.5652
Tahiti Oceanic FIR,17.0367,106.5917
Tahiti Oceanic FIR,18.1818,106.5961
Tahiti Oceanic FIR,19.3153,106.5961
Tahiti Oceanic FIR,20.4487,106.5961
Tahiti Oceanic FIR,21.5821,106.5961
Tahiti Oceanic FIR,22.7273,106.5961
Tahiti Oceanic FIR,23.8607,106.5961
Tahiti Oceanic FIR,24.9942,106.5961
Tahiti Oceanic FIR,26.1276,106.5961
Tahiti Oceanic FIR,27.2727,106.5961
Tahiti Oceanic FIR,28.4062,106.5961
Tahiti Oceanic FIR,29.5396,106.5961
Tahiti Oceanic FIR,30.6731,106.5961
Tahiti Oceanic FIR,31.8182,106.5961
Tahiti Oceanic FIR,32.9516,106.5961
Tahiti Oceanic FIR,34.0851,106.5961
Tahiti Oceanic FIR,35.2185,106.5961
Tahiti Oceanic FIR,36.3636,106.5961
Tahiti Oceanic FIR,37.4971,106.5961
Tahiti Oceanic FIR,38.6305,106.5961
Tahiti Oceanic FIR,39.764,106.5961
Tahiti Oceanic FIR,40.9091,106.5961
Tahiti Oceanic FIR,42.0425,106.5961
Tahiti Oceanic FIR,43.176,106.5961
Tahiti Oceanic FIR,44.3094,106.5961
Tahiti Oceanic FIR,45.4545,106.5961
Tahiti Oceanic FIR,46.588,106.5961
Tahiti Oceanic FIR,47.7214,106.5961
Tahiti Oceanic FIR,48.8549,106.5961
Tahiti Oceanic FIR,50.0,106.5961
Tahiti Oceanic FIR,51.1334,106.5961
Tahiti Oceanic FIR,52.2669,106.5961
Tahiti Oceanic FIR,53.4003,106.5961
Tahiti Oceanic FIR,54.5455,106.5961
Tahiti Oceanic FIR,55.6789,106.5961
Tahiti Oceanic FIR,56.8123,106.5961
Tahiti Oceanic FIR,57.9458,106.5961
Tahiti Oceanic FIR,59.0909,106.5961
Tahiti Oceanic FIR,60.2244,106.5961
Tahiti Oceanic FIR,61.3578,106.5961
Tahiti Oceanic FIR,62.4912,106.5961
Tahiti Oceanic FIR,63.6364,106.5961
Tahiti Oceanic FIR,64.7698,106.5961
Tahiti Oceanic FIR,65.9032,106.5961
Tahiti Oceanic FIR,67.0367,106.5961
Tahiti Oceanic FIR,68.1818,106.5961
Tahiti Oceanic FIR,69.3153,106.5961
Tahiti Oceanic FIR,70.4487,106.5961
Tahiti Oceanic FIR,71.5821,106.5961
Tahiti Oceanic FIR,72.7273,106.5961
Tahiti Oceanic FIR,73.8607,106.5961
Tahiti Oceanic FIR,74.9942,106.5961
Tahiti Oceanic FIR,76.1276,106.5961
Tahiti Oceanic FIR,77.2727,106.5961
Tahiti Oceanic FIR,78.4062,106.5961
Tahiti Oceanic FIR,79.5396,106.5961
Tahiti Oceanic FIR,80.6731,106.5961
Tahiti Oceanic FIR,81.8182,106.5961
Tahiti Oceanic FIR,82.9516,106.5961
Tahiti Oceanic FIR,84.0851,106.5961
Tahiti Oceanic FIR,85.2185,106.5961
Tahiti Oceanic FIR,86.3636,106.5961
Tahiti Oceanic FIR,87.4971,106.5961
Tahiti Oceanic FIR,88.6305,106.5961
Tahiti Oceanic FIR,89.764,106.5961
Tahiti Oceanic FIR,90.9091,106.5961
Tahiti Oceanic FIR,92.0425,106.5961
Tahiti Oceanic FIR,93.176,106.5961
Tahiti Oceanic FIR,94.3094,106.5961
Tahiti Oceanic FIR,95.4545,106.5961
Tahiti Oceanic FIR,96.588,106.595
Tahiti Oceanic FIR,97.7214,106.535
Tahiti Oceanic FIR,98.8549,105.9135
Tahiti Oceanic FIR,100.0,100.0
New Zealand FIR,0.0,4.7702
New Zealand FIR,1.1257,79.6028
New Zealand FIR,2.263,102.221
New Zealand FIR,3.4003,117.2336
New Zealand FIR,4.5375,127.7458
New Zealand FIR,5.6748,135.3802
New Zealand FIR,6.8121,141.3391
New Zealand FIR,7.9494,146.0906
New Zealand FIR,9.0867,149.978
New Zealand FIR,10.224,153.0967
New Zealand FIR,11.3613,155.5786
New Zealand FIR,12.4985,157.6235
New Zealand FIR,13.6358,159.2459
New Zealand FIR,14.7615,160.5906
New Zealand FIR,15.8988,161.7033
New Zealand FIR,17.0361,162.6457
New Zealand FIR,18.1734,163.4346
New Zealand FIR,19.3107,164.0852
New Zealand FIR,20.448,164.6142
New Zealand FIR,21.5852,165.0286
New Zealand FIR,22.7225,165.359
New Zealand FIR,23.8598,165.6139
New Zealand FIR,24.9971,165.8044
New Zealand FIR,26.1344,165.9428
New Zealand FIR,27.2717,166.0467
New Zealand FIR,28.409,166.1183
New Zealand FIR,29.5346,166.1626
New Zealand FIR,30.6719,166.1873
New Zealand FIR,31.8092,166.1985
New Zealand FIR,32.9465,166.202
New Zealand FIR,34.0838,166.2023
New Zealand FIR,35.2211,166.2023
New Zealand FIR,36.3584,166.2023
New Zealand FIR,37.4956,166.2023
New Zealand FIR,38.6329,166.2023
New Zealand FIR,39.7702,166.2023
New Zealand FIR,40.9075,166.2023
New Zealand FIR,42.0448,166.2023
New Zealand FIR,43.1705,166.2023
New Zealand FIR,44.3078,166.2023
New Zealand FIR,45.4451,166.2023
New Zealand FIR,46.5823,166.2023
New Zealand FIR,47.7196,166.2023
New Zealand FIR,48.8569,166.2023
New Zealand FIR,49.9942,166.2023
New Zealand FIR,51.1315,166.2023
New Zealand FIR,52.2688,166.2023
New Zealand FIR,53.4061,166.2023
New Zealand FIR,54.5433,166.2023
New Zealand FIR,55.6806,166.2023
New Zealand FIR,56.8179,166.2023
New Zealand FIR,57.9436,166.2023
New Zealand FIR,59.0809,166.2023
New Zealand FIR,60.2182,166.2023
New Zealand FIR,61.3555,166.2023
New Zealand FIR,62.4927,166.2023
New Zealand FIR,63.63,166.2023
New Zealand FIR,64.7673,166.2023
New Zealand FIR,65.9046,166.2023
New Zealand FIR,67.0419,166.2023
New Zealand FIR,68.1792,166.2023
New Zealand FIR,69.3165,166.2023
New Zealand FIR,70.4538,166.2023
New Zealand FIR,71.5794,166.2023
New Zealand FIR,72.7167,166.2023
New Zealand FIR,73.854,166.2023
New Zealand FIR,74.9913,166.2023
New Zealand FIR,76.1286,166.2023
New Zealand FIR,77.2659,166.2022
New Zealand FIR,78.4032,166.2006
New Zealand FIR,79.5404,166.1928
New Zealand FIR,80.6777,166.1647
New Zealand FIR,81.815,166.1074
New Zealand FIR,82.9523,166.0104
New Zealand FIR,84.0896,165.8568
New Zealand FIR,85.2269,165.6289
New Zealand FIR,86.3526,165.2997
New Zealand FIR,87.4898,164.8075
New Zealand FIR,88.6271,164.1083
New Zealand FIR,89.7644,163.1174
New Zealand FIR,90.9017,161.8408
New Zealand FIR,92.039,160.1988
New Zealand FIR,93.1763,158.0058
New Zealand FIR,94.3136,155.0298
New Zealand FIR,95.4509,151.0534
New Zealand FIR,96.5881,145.3986
New Zealand FIR,97.7254,137.4689
New Zealand FIR,98.8627,125.5149
